X,Y,Z
187.2994,89.3114,1003.4316
188.2803,89.3718,1003.4337
189.2611,89.4255,1003.4358
190.2420,89.4722,1003.4381
191.2229,89.5119,1003.4405
192.2038,89.5447,1003.4431
193.1847,89.5703,1003.4458
194.1656,89.5890,1003.4487
195.1465,89.6005,1003.4517
196.1274,89.6049,1003.4548
197.1083,89.6023,1003.4581
198.0892,89.5925,1003.4615
199.0701,89.5757,1003.4651
200.0510,89.5517,1003.4688
201.0318,89.5208,1003.4727
202.0127,89.4828,1003.4767
202.9936,89.4378,1003.4809
203.9745,89.3859,1003.4852
204.9554,89.3271,1003.4896
205.9363,89.2615,1003.4942
206.9172,89.1892,1003.4989
207.8981,89.1102,1003.5037
208.8790,89.0245,1003.5087
209.8599,88.9324,1003.5138
210.8408,88.8339,1003.5190
211.8217,88.7290,1003.5244
212.8025,88.6179,1003.5299
213.7834,88.5008,1003.5355
214.7643,88.3777,1003.5412
215.7452,88.2487,1003.5471
216.7261,88.1140,1003.5530
217.7070,87.9738,1003.5591
218.6879,87.8281,1003.5653
219.6688,87.6771,1003.5716
220.6497,87.5210,1003.5780
221.6306,87.3600,1003.5845
222.6115,87.1941,1003.5911
223.5924,87.0236,1003.5978
224.5732,86.8487,1003.6046
225.5541,86.6694,1003.6115
226.5350,86.4861,1003.6184
227.5159,86.2989,1003.6255
228.4968,86.1079,1003.6326
229.4777,85.9135,1003.6398
230.4586,85.7157,1003.6470
231.4395,85.5148,1003.6543
232.4204,85.3110,1003.6617
233.4013,85.1045,1003.6691
234.3822,84.8955,1003.6766
235.3631,84.6842,1003.6841
236.3439,84.4708,1003.6917
237.3248,84.2557,1003.6993
238.3057,84.0389,1003.7069
239.2866,83.8207,1003.7146
240.2675,83.6013,1003.7223
241.2484,83.3810,1003.7300
242.2293,83.1599,1003.7377
243.2102,82.9384,1003.7454
244.1911,82.7166,1003.7532
245.1720,82.4947,1003.7609
246.1529,82.2731,1003.7687
247.1338,82.0518,1003.7764
248.1146,81.8312,1003.7841
249.0955,81.6115,1003.7918
250.0764,81.3928,1003.7995
251.0573,81.1754,1003.8071
252.0382,80.9596,1003.8147
253.0191,80.7456,1003.8223
254.0000,80.5335,1003.8298
254.9809,80.3236,1003.8373
255.9618,80.1162,1003.8448
256.9427,79.9113,1003.8522
257.9236,79.7093,1003.8595
258.9045,79.5103,1003.8668
259.8854,79.3146,1003.8740
260.8662,79.1223,1003.8811
261.8471,78.9337,1003.8882
262.8280,78.7489,1003.8952
263.8089,78.5681,1003.9021
264.7898,78.3915,1003.9089
265.7707,78.2193,1003.9156
266.7516,78.0517,1003.9223
267.7325,77.8888,1003.9288
268.7134,77.7308,1003.9353
269.6943,77.5779,1003.9416
270.6752,77.4302,1003.9478
271.6561,77.2879,1003.9540
272.6369,77.1511,1003.9600
273.6178,77.0200,1003.9659
274.5987,76.8947,1003.9717
275.5796,76.7753,1003.9773
276.5605,76.6619,1003.9828
277.5414,76.5547,1003.9883
278.5223,76.4538,1003.9935
279.5032,76.3593,1003.9987
280.4841,76.2712,1004.0037
281.4650,76.1897,1004.0086
282.4459,76.1148,1004.0134
283.4268,76.0467,1004.0180
284.4076,75.9853,1004.0225
285.3885,75.9309,1004.0268
286.3694,75.8833,1004.0310
287.3503,75.8427,1004.0351
288.3312,75.8091,1004.0390
289.3121,75.7825,1004.0428
290.2930,75.7630,1004.0464
291.2739,75.7505,1004.0499
292.2548,75.7452,1004.0532
293.2357,75.7470,1004.0564
294.2166,75.7559,1004.0595
295.1975,75.7718,1004.0624
296.1783,75.7949,1004.0652
297.1592,75.8250,1004.0678
298.1401,75.8621,1004.0703
299.1210,75.9062,1004.0726
300.1019,75.9572,1004.0748
301.0828,76.0152,1004.0769
302.0637,76.0799,1004.0788
303.0446,76.1514,1004.0806
304.0255,76.2296,1004.0823
305.0064,76.3144,1004.0838
305.9873,76.4057,1004.0852
306.9682,76.5035,1004.0864
307.9490,76.6075,1004.0875
308.9299,76.7178,1004.0885
309.9108,76.8342,1004.0894
310.8917,76.9566,1004.0902
311.8726,77.0849,1004.0908
312.8535,77.2188,1004.0913
313.8344,77.3584,1004.0917
314.8153,77.5034,1004.0920
315.7962,77.6537,1004.0922
316.7771,77.8092,1004.0923
317.7580,77.9696,1004.0923
318.7389,78.1349,1004.0922
319.7197,78.3048,1004.0919
320.7006,78.4792,1004.0916
321.6815,78.6579,1004.0912
322.6624,78.8408,1004.0908
323.6433,79.0275,1004.0902
324.6242,79.2180,1004.0896
325.6051,79.4120,1004.0889
326.5860,79.6094,1004.0881
327.5669,79.8099,1004.0873
328.5478,80.0134,1004.0864
329.5287,80.2196,1004.0855
330.5096,80.4283,1004.0845
331.4904,80.6393,1004.0834
332.4713,80.8524,1004.0823
333.4522,81.0673,1004.0812
334.4331,81.2839,1004.0801
335.4140,81.5020,1004.0789
336.3949,81.7212,1004.0777
337.3758,81.9414,1004.0764
338.3567,82.1624,1004.0752
339.3376,82.3839,1004.0739
340.3185,82.6057,1004.0727
341.2994,82.8275,1004.0714
342.2803,83.0492,1004.0701
343.2611,83.2705,1004.0689
344.2420,83.4913,1004.0676
345.2229,83.7111,1004.0664
346.2038,83.9299,1004.0652
347.1847,84.1475,1004.0640
348.1656,84.3635,1004.0629
349.1465,84.5778,1004.0618
350.1274,84.7901,1004.0607
351.1083,85.0003,1004.0597
352.0892,85.2080,1004.0587
353.0701,85.4132,1004.0578
354.0510,85.6156,1004.0569
355.0318,85.8150,1004.0561
356.0127,86.0111,1004.0554
356.9936,86.2039,1004.0547
357.9745,86.3930,1004.0541
358.9554,86.5783,1004.0536
359.9363,86.7596,1004.0531
360.9172,86.9367,1004.0528
361.8981,87.1094,1004.0525
362.8790,87.2776,1004.0523
363.8599,87.4411,1004.0522
364.8408,87.5997,1004.0523
365.8217,87.7533,1004.0524
366.8025,87.9016,1004.0526
367.7834,88.0446,1004.0529
368.7643,88.1821,1004.0534
369.7452,88.3139,1004.0540
370.7261,88.4400,1004.0546
371.7070,88.5601,1004.0554
372.6879,88.6742,1004.0564
373.6688,88.7822,1004.0574
374.6497,88.8839,1004.0586
375.6306,88.9793,1004.0599
376.6115,89.0682,1004.0613
377.5924,89.1505,1004.0629
378.5732,89.2262,1004.0646
379.5541,89.2952,1004.0664
380.5350,89.3574,1004.0684
381.5159,89.4127,1004.0705
382.4968,89.4612,1004.0728
383.4777,89.5026,1004.0752
384.4586,89.5371,1004.0777
385.4395,89.5646,1004.0804
386.4204,89.5850,1004.0832
387.4013,89.5983,1004.0862
388.3822,89.6045,1004.0893
389.3631,89.6036,1004.0925
390.3439,89.5956,1004.0959
391.3248,89.5805,1004.0995
392.3057,89.5584,1004.1032
393.2866,89.5292,1004.1070
394.2675,89.4929,1004.1110
395.2484,89.4497,1004.1151
396.2293,89.3995,1004.1193
397.2102,89.3425,1004.1237
398.1911,89.2786,1004.1283
399.1720,89.2079,1004.1329
400.1529,89.1305,1004.1377
401.1338,89.0465,1004.1427
402.1146,88.9560,1004.1477
403.0955,88.8591,1004.1529
404.0764,88.7558,1004.1583
405.0573,88.6463,1004.1637
406.0382,88.5306,1004.1693
407.0191,88.4090,1004.1750
408.0000,88.2815,1004.1809
408.9809,88.1482,1004.1868
409.9618,88.0093,1004.1928
410.9427,87.8650,1004.1990
411.9236,87.7153,1004.2053
412.9045,87.5605,1004.2117
413.8854,87.4007,1004.2181
414.8662,87.2360,1004.2247
415.8471,87.0667,1004.2314
416.8280,86.8928,1004.2382
417.8089,86.7146,1004.2450
418.7898,86.5323,1004.2519
419.7707,86.3460,1004.2590
420.7516,86.1560,1004.2661
421.7325,85.9624,1004.2732
422.7134,85.7654,1004.2805
423.6943,85.5653,1004.2878
424.6752,85.3622,1004.2951
425.6561,85.1563,1004.3025
426.6369,84.9479,1004.3100
427.6178,84.7372,1004.3175
428.5987,84.5244,1004.3251
429.5796,84.3096,1004.3326
430.5605,84.0932,1004.3403
431.5414,83.8753,1004.3479
432.5223,83.6563,1004.3556
433.5032,83.4361,1004.3633
434.4841,83.2153,1004.3710
435.4650,82.9938,1004.3788
436.4459,82.7721,1004.3865
437.4268,82.5502,1004.3942
438.4076,82.3285,1004.4020
439.3885,82.1071,1004.4097
440.3694,81.8863,1004.4174
441.3503,81.6663,1004.4251
442.3312,81.4473,1004.4328
443.3121,81.2297,1004.4405
444.2930,81.0134,1004.4481
445.2739,80.7989,1004.4557
446.2548,80.5863,1004.4632
447.2357,80.3759,1004.4707
448.2166,80.1678,1004.4782
449.1975,79.9623,1004.4856
450.1783,79.7595,1004.4929
451.1592,79.5598,1004.5002
452.1401,79.3632,1004.5075
453.1210,79.1700,1004.5146
454.1019,78.9805,1004.5217
455.0828,78.7947,1004.5287
456.0637,78.6129,1004.5356
457.0446,78.4352,1004.5425
458.0255,78.2619,1004.5492
459.0064,78.0931,1004.5559
459.9873,77.9291,1004.5624
460.9682,77.7698,1004.5689
461.9490,77.6157,1004.5753
462.9299,77.4667,1004.5815
463.9108,77.3230,1004.5877
464.8917,77.1848,1004.5937
465.8726,77.0523,1004.5997
466.8535,76.9255,1004.6055
467.8344,76.8046,1004.6112
468.8153,76.6897,1004.6167
469.7962,76.5809,1004.6222
470.7771,76.4784,1004.6275
471.7580,76.3823,1004.6327
472.7389,76.2926,1004.6377
473.7197,76.2094,1004.6427
474.7006,76.1329,1004.6474
475.6815,76.0631,1004.6521
476.6624,76.0000,1004.6566
477.6433,75.9438,1004.6610
478.6242,75.8945,1004.6652
479.6051,75.8522,1004.6693
480.5860,75.8168,1004.6733
481.5669,75.7885,1004.6771
482.5478,75.7672,1004.6808
483.5287,75.7530,1004.6843
484.5096,75.7459,1004.6877
485.4904,75.7459,1004.6909
486.4713,75.7530,1004.6940
487.4522,75.7672,1004.6969
488.4331,75.7885,1004.6997
489.4140,75.8168,1004.7024
490.3949,75.8522,1004.7049
491.3758,75.8945,1004.7073
492.3567,75.9438,1004.7095
493.3376,76.0000,1004.7116
494.3185,76.0631,1004.7136
495.2994,76.1329,1004.7154
496.2803,76.2094,1004.7171
497.2611,76.2926,1004.7187
498.2420,76.3823,1004.7201
499.2229,76.4784,1004.7214
500.2038,76.5809,1004.7225
501.1847,76.6897,1004.7235
502.1656,76.8046,1004.7244
503.1465,76.9255,1004.7252
504.1274,77.0523,1004.7259
505.1083,77.1848,1004.7264
506.0892,77.3230,1004.7269
507.0701,77.4667,1004.7272
508.0510,77.6157,1004.7274
509.0318,77.7698,1004.7275
510.0127,77.9291,1004.7275
510.9936,78.0931,1004.7274
511.9745,78.2619,1004.7273
512.9554,78.4352,1004.7270
513.9363,78.6129,1004.7266
514.9172,78.7947,1004.7262
515.8981,78.9805,1004.7256
516.8790,79.1700,1004.7250
517.8599,79.3632,1004.7243
518.8408,79.5598,1004.7236
519.8217,79.7595,1004.7228
520.8025,79.9623,1004.7219
521.7834,80.1678,1004.7210
522.7643,80.3759,1004.7200
523.7452,80.5863,1004.7189
524.7261,80.7989,1004.7179
525.7070,81.0134,1004.7167
526.6879,81.2297,1004.7156
527.6688,81.4473,1004.7144
528.6497,81.6663,1004.7132
529.6306,81.8863,1004.7120
530.6115,82.1071,1004.7107
531.5924,82.3285,1004.7095
532.5732,82.5502,1004.7082
533.5541,82.7721,1004.7070
534.5350,82.9938,1004.7057
535.5159,83.2153,1004.7044
536.4968,83.4361,1004.7032
537.4777,83.6563,1004.7020
538.4586,83.8753,1004.7008
539.4395,84.0932,1004.6996
540.4204,84.3096,1004.6984
541.4013,84.5244,1004.6973
542.3822,84.7372,1004.6962
543.3631,84.9479,1004.6952
544.3439,85.1563,1004.6942
545.3248,85.3622,1004.6933
546.3057,85.5653,1004.6924
547.2866,85.7654,1004.6915
548.2675,85.9624,1004.6908
549.2484,86.1560,1004.6901
550.2293,86.3460,1004.6895
551.2102,86.5323,1004.6889
552.1911,86.7146,1004.6885
553.1720,86.8928,1004.6881
554.1529,87.0667,1004.6878
555.1338,87.2360,1004.6876
556.1146,87.4007,1004.6875
557.0955,87.5605,1004.6875
558.0764,87.7153,1004.6876
559.0573,87.8650,1004.6878
560.0382,88.0093,1004.6881
561.0191,88.1482,1004.6885
562.0000,88.2815,1004.6891
562.9809,88.4090,1004.6897
563.9618,88.5306,1004.6905
564.9427,88.6463,1004.6914
565.9236,88.7558,1004.6924
566.9045,88.8591,1004.6935
567.8854,88.9560,1004.6948
568.8662,89.0465,1004.6962
569.8471,89.1305,1004.6977
570.8280,89.2079,1004.6994
571.8089,89.2786,1004.7012
572.7898,89.3425,1004.7031
573.7707,89.3995,1004.7052
574.7516,89.4497,1004.7074
575.7325,89.4929,1004.7098
576.7134,89.5292,1004.7123
577.6943,89.5584,1004.7149
578.6752,89.5805,1004.7177
579.6561,89.5956,1004.7207
580.6369,89.6036,1004.7237
581.6178,89.6045,1004.7269
582.5987,89.5983,1004.7303
583.5796,89.5850,1004.7338
584.5605,89.5646,1004.7375
585.5414,89.5371,1004.7413
586.5223,89.5026,1004.7452
587.5032,89.4612,1004.7493
588.4841,89.4127,1004.7535
589.4650,89.3574,1004.7579
590.4459,89.2952,1004.7624
591.4268,89.2262,1004.7670
592.4076,89.1505,1004.7718
593.3885,89.0682,1004.7767
594.3694,88.9793,1004.7817
595.3503,88.8839,1004.7869
596.3312,88.7822,1004.7922
597.3121,88.6742,1004.7976
598.2930,88.5601,1004.8032
599.2739,88.4400,1004.8088
600.2548,88.3139,1004.8146
601.2357,88.1821,1004.8205
602.2166,88.0446,1004.8266
603.1975,87.9016,1004.8327
604.1783,87.7533,1004.8390
605.1592,87.5997,1004.8453
606.1401,87.4411,1004.8518
607.1210,87.2776,1004.8583
608.1019,87.1094,1004.8650
609.0828,86.9367,1004.8717
610.0637,86.7596,1004.8785
611.0446,86.5783,1004.8855
612.0255,86.3930,1004.8925
613.0064,86.2039,1004.8995
613.9873,86.0111,1004.9067
614.9682,85.8150,1004.9139
615.9490,85.6156,1004.9212
616.9299,85.4132,1004.9285
617.9108,85.2080,1004.9359
618.8917,85.0003,1004.9434
619.8726,84.7901,1004.9509
620.8535,84.5778,1004.9584
621.8344,84.3635,1004.9660
622.8153,84.1475,1004.9736
623.7962,83.9299,1004.9813
624.7771,83.7111,1004.9889
625.7580,83.4913,1004.9966
626.7389,83.2705,1005.0044
627.7197,83.0492,1005.0121
628.7006,82.8275,1005.0198
629.6815,82.6057,1005.0276
630.6624,82.3839,1005.0353
631.6433,82.1624,1005.0430
632.6242,81.9414,1005.0507
633.6051,81.7212,1005.0584
634.5860,81.5020,1005.0661
635.5669,81.2839,1005.0738
636.5478,81.0673,1005.0814
637.5287,80.8524,1005.0890
638.5096,80.6393,1005.0966
639.4904,80.4283,1005.1041
640.4713,80.2196,1005.1116
641.4522,80.0134,1005.1190
642.4331,79.8099,1005.1264
643.4140,79.6094,1005.1337
644.3949,79.4120,1005.1409
645.3758,79.2180,1005.1481
646.3567,79.0275,1005.1552
647.3376,78.8408,1005.1622
648.3185,78.6579,1005.1692
649.2994,78.4792,1005.1760
650.2803,78.3048,1005.1828
651.2611,78.1349,1005.1895
652.2420,77.9696,1005.1961
653.2229,77.8092,1005.2026
654.2038,77.6537,1005.2089
655.1847,77.5034,1005.2152
656.1656,77.3584,1005.2214
657.1465,77.2188,1005.2275
658.1274,77.0849,1005.2334
659.1083,76.9566,1005.2393
660.0892,76.8342,1005.2450
661.0701,76.7178,1005.2506
662.0510,76.6075,1005.2561
663.0318,76.5035,1005.2614
664.0127,76.4057,1005.2666
664.9936,76.3144,1005.2717
665.9745,76.2296,1005.2767
666.9554,76.1514,1005.2815
667.9363,76.0799,1005.2862
668.9172,76.0152,1005.2907
669.8981,75.9572,1005.2952
670.8790,75.9062,1005.2994
671.8599,75.8621,1005.3036
672.8408,75.8250,1005.3076
673.8217,75.7949,1005.3114
674.8025,75.7718,1005.3151
675.7834,75.7559,1005.3187
676.7643,75.7470,1005.3221
677.7452,75.7452,1005.3254
678.7261,75.7505,1005.3285
679.7070,75.7630,1005.3315
680.6879,75.7825,1005.3343
681.6688,75.8091,1005.3370
682.6497,75.8427,1005.3396
683.6306,75.8833,1005.3420
684.6115,75.9309,1005.3442
685.5924,75.9853,1005.3464
686.5732,76.0467,1005.3484
687.5541,76.1148,1005.3502
688.5350,76.1897,1005.3519
689.5159,76.2712,1005.3535
690.4968,76.3593,1005.3550
691.4777,76.4538,1005.3563
692.4586,76.5547,1005.3575
693.4395,76.6619,1005.3585
694.4204,76.7753,1005.3595
695.4013,76.8947,1005.3603
696.3822,77.0200,1005.3610
697.3631,77.1511,1005.3616
698.3439,77.2879,1005.3620
699.3248,77.4302,1005.3624
700.3057,77.5779,1005.3626
701.2866,77.7308,1005.3628
702.2675,77.8888,1005.3628
703.2484,78.0517,1005.3627
704.2293,78.2193,1005.3626
705.2102,78.3915,1005.3623
706.1911,78.5681,1005.3620
707.1720,78.7489,1005.3615
708.1529,78.9337,1005.3610
709.1338,79.1223,1005.3604
710.1146,79.3146,1005.3598
711.0955,79.5103,1005.3590
712.0764,79.7093,1005.3582
713.0573,79.9113,1005.3574
714.0382,80.1162,1005.3564
715.0191,80.3236,1005.3555
716.0000,80.5335,1005.3544
716.9809,80.7456,1005.3534
717.9618,80.9596,1005.3523
718.9427,81.1754,1005.3511
719.9236,81.3928,1005.3500
720.9045,81.6115,1005.3488
721.8854,81.8312,1005.3475
722.8662,82.0518,1005.3463
723.8471,82.2731,1005.3450
724.8280,82.4947,1005.3438
725.8089,82.7166,1005.3425
726.7898,82.9384,1005.3413
727.7707,83.1599,1005.3400
728.7516,83.3810,1005.3388
729.7325,83.6013,1005.3375
730.7134,83.8207,1005.3363
731.6943,84.0389,1005.3351
732.6752,84.2557,1005.3340
733.6561,84.4708,1005.3328
734.6369,84.6842,1005.3317
735.6178,84.8955,1005.3307
736.5987,85.1045,1005.3297
737.5796,85.3110,1005.3287
738.5605,85.5148,1005.3278
739.5414,85.7157,1005.3270
740.5223,85.9135,1005.3262
741.5032,86.1079,1005.3255
742.4841,86.2989,1005.3249
743.4650,86.4861,1005.3243
744.4459,86.6694,1005.3238
745.4268,86.8487,1005.3234
746.4076,87.0236,1005.3231
747.3885,87.1941,1005.3229
748.3694,87.3600,1005.3228
749.3503,87.5210,1005.3227
750.3312,87.6771,1005.3228
751.3121,87.8281,1005.3230
752.2930,87.9738,1005.3233
753.2739,88.1140,1005.3237
754.2548,88.2487,1005.3242
755.2357,88.3777,1005.3248
756.2166,88.5008,1005.3255
757.1975,88.6179,1005.3264
758.1783,88.7290,1005.3274
759.1592,88.8339,1005.3285
760.1401,88.9324,1005.3297
761.1210,89.0245,1005.3311
762.1019,89.1102,1005.3326
763.0828,89.1892,1005.3342
764.0637,89.2615,1005.3360
765.0446,89.3271,1005.3379
766.0255,89.3859,1005.3399
767.0064,89.4378,1005.3421
767.9873,89.4828,1005.3444
768.9682,89.5208,1005.3469
769.9490,89.5517,1005.3495
770.9299,89.5757,1005.3523
771.9108,89.5925,1005.3552
772.8917,89.6023,1005.3582
773.8726,89.6049,1005.3614
774.8535,89.6005,1005.3647
775.8344,89.5890,1005.3682
776.8153,89.5703,1005.3718
777.7962,89.5447,1005.3756
778.7771,89.5119,1005.3795
779.7580,89.4722,1005.3835
780.7389,89.4255,1005.3877
781.7197,89.3718,1005.3920
782.7006,89.3114,1005.3965
783.6815,89.2441,1005.4011
784.6624,89.1700,1005.4058
785.6433,89.0894,1005.4107
786.6242,89.0021,1005.4157
787.6051,88.9084,1005.4208
788.5860,88.8082,1005.4261
789.5669,88.7018,1005.4315
790.5478,88.5892,1005.4370
791.5287,88.4706,1005.4427
792.5096,88.3460,1005.4484
793.4904,88.2156,1005.4543
794.4713,88.0795,1005.4603
795.4522,87.9379,1005.4664
796.4331,87.7908,1005.4726
797.4140,87.6386,1005.4790
798.3949,87.4812,1005.4854
799.3758,87.3189,1005.4919
800.3567,87.1519,1005.4985
801.3376,86.9803,1005.5053
802.3185,86.8042,1005.5121
803.2994,86.6240,1005.5190
804.2803,86.4397,1005.5259
805.2611,86.2515,1005.5330
806.2420,86.0596,1005.5401
807.2229,85.8643,1005.5473
808.2038,85.6657,1005.5546
809.1847,85.4641,1005.5619
810.1656,85.2596,1005.5693
811.1465,85.0524,1005.5767
812.1274,84.8428,1005.5842
813.1083,84.6310,1005.5918
814.0892,84.4172,1005.5993
815.0701,84.2016,1005.6070
816.0510,83.9844,1005.6146
817.0318,83.7659,1005.6223
818.0127,83.5463,1005.6300
818.9936,83.3258,1005.6377
819.9745,83.1046,1005.6454
820.9554,82.8830,1005.6531
821.9363,82.6611,1005.6609
822.9172,82.4393,1005.6686
823.8981,82.2177,1005.6763
824.8790,81.9966,1005.6841
825.8599,81.7762,1005.6918
826.8408,81.5567,1005.6995
827.8217,81.3383,1005.7071
828.8025,81.1213,1005.7148
829.7834,80.9060,1005.7224
830.7643,80.6924,1005.7299
831.7452,80.4808,1005.7375
832.7261,80.2715,1005.7450
833.7070,80.0647,1005.7524
834.6879,79.8605,1005.7598
835.6688,79.6593,1005.7671
836.6497,79.4611,1005.7743
837.6306,79.2662,1005.7815
838.6115,79.0748,1005.7887
839.5924,78.8871,1005.7957
840.5732,78.7033,1005.8027
841.5541,78.5235,1005.8096
842.5350,78.3480,1005.8164
843.5159,78.1770,1005.8231
844.4968,78.0105,1005.8297
845.4777,77.8488,1005.8362
846.4586,77.6921,1005.8426
847.4395,77.5405,1005.8489
848.4204,77.3941,1005.8551
849.4013,77.2532,1005.8612
850.3822,77.1178,1005.8672
851.3631,76.9881,1005.8731
852.3439,76.8643,1005.8788
853.3248,76.7464,1005.8845
854.3057,76.6345,1005.8900
855.2866,76.5289,1005.8953
856.2675,76.4296,1005.9006
857.2484,76.3366,1005.9057
858.2293,76.2502,1005.9107
859.2102,76.1703,1005.9156
860.1911,76.0972,1005.9203
861.1720,76.0307,1005.9249
862.1529,75.9711,1005.9293
863.1338,75.9183,1005.9336
864.1146,75.8725,1005.9378
865.0955,75.8336,1005.9418
866.0764,75.8018,1005.9457
867.0573,75.7769,1005.9494
868.0382,75.7592,1005.9530
869.0191,75.7486,1005.9565
100.0000,78.4400,1003.1672
100.9809,78.4432,1003.1703
101.9618,78.4526,1003.1731
102.9427,78.4684,1003.1757
103.9236,78.4904,1003.1780
104.9045,78.5188,1003.1800
105.8854,78.5533,1003.1817
106.8662,78.5941,1003.1832
107.8471,78.6410,1003.1844
108.8280,78.6940,1003.1853
109.8089,78.7530,1003.1860
110.7898,78.8181,1003.1865
111.7707,78.8891,1003.1866
112.7516,78.9659,1003.1865
113.7325,79.0485,1003.1862
114.7134,79.1368,1003.1856
115.6943,79.2307,1003.1848
116.6752,79.3301,1003.1837
117.6561,79.4349,1003.1824
118.6369,79.5450,1003.1809
119.6178,79.6603,1003.1792
120.5987,79.7806,1003.1772
121.5796,79.9059,1003.1750
122.5605,80.0360,1003.1726
123.5414,80.1708,1003.1700
124.5223,80.3101,1003.1672
125.5032,80.4538,1003.1643
126.4841,80.6017,1003.1611
127.4650,80.7538,1003.1578
128.4459,80.9098,1003.1543
129.4268,81.0696,1003.1506
130.4076,81.2330,1003.1468
131.3885,81.3998,1003.1428
132.3694,81.5699,1003.1387
133.3503,81.7432,1003.1344
134.3312,81.9193,1003.1300
135.3121,82.0983,1003.1255
136.2930,82.2797,1003.1209
137.2739,82.4636,1003.1162
138.2548,82.6496,1003.1114
139.2357,82.8377,1003.1065
140.2166,83.0275,1003.1015
141.1975,83.2190,1003.0965
142.1783,83.4118,1003.0914
143.1592,83.6059,1003.0862
144.1401,83.8011,1003.0810
145.1210,83.9970,1003.0758
146.1019,84.1935,1003.0705
147.0828,84.3905,1003.0652
148.0637,84.5877,1003.0599
149.0446,84.7849,1003.0547
150.0255,84.9819,1003.0494
151.0064,85.1785,1003.0441
151.9873,85.3745,1003.0389
152.9682,85.5697,1003.0337
153.9490,85.7640,1003.0285
154.9299,85.9570,1003.0234
155.9108,86.1486,1003.0183
156.8917,86.3387,1003.0133
157.8726,86.5270,1003.0084
158.8535,86.7133,1003.0036
159.8344,86.8974,1002.9989
160.8153,87.0792,1002.9943
161.7962,87.2584,1002.9898
162.7771,87.4350,1002.9854
163.7580,87.6086,1002.9811
164.7389,87.7791,1002.9770
165.7197,87.9464,1002.9730
166.7006,88.1102,1002.9691
167.6815,88.2704,1002.9654
168.6624,88.4269,1002.9619
169.6433,88.5795,1002.9585
170.6242,88.7279,1002.9553
171.6051,88.8722,1002.9523
172.5860,89.0121,1002.9495
173.5669,89.1474,1002.9469
174.5478,89.2781,1002.9445
175.5287,89.4040,1002.9423
176.5096,89.5249,1002.9403
177.4904,89.6409,1002.9385
178.4713,89.7516,1002.9370
179.4522,89.8571,1002.9356
180.4331,89.9572,1002.9345
181.4140,90.0518,1002.9337
182.3949,90.1408,1002.9331
183.3758,90.2241,1002.9327
184.3567,90.3017,1002.9326
185.3376,90.3734,1002.9327
186.3185,90.4392,1002.9331
187.2994,90.4990,1002.9338
188.2803,90.5528,1002.9347
189.2611,90.6004,1002.9359
190.2420,90.6419,1002.9373
191.2229,90.6773,1002.9390
192.2038,90.7064,1002.9410
193.1847,90.7292,1002.9432
194.1656,90.7457,1002.9458
