X,Y,Z,,
409.9618,109.3261,1003.9123,,
410.9427,109.4383,1003.9090,,
411.9236,109.5547,1003.9054,,
412.9045,109.6752,1003.9016,,
413.8854,109.7995,1003.8974,,
414.8662,109.9276,1003.8929,,
415.8471,110.0593,1003.8881,,
416.8280,110.1945,1003.8830,,
417.8089,110.3331,1003.8776,,
418.7898,110.4749,1003.8720,,
419.7707,110.6198,1003.8661,,
420.7516,110.7676,1003.8600,,
421.7325,110.9181,1003.8536,,
422.7134,111.0713,1003.8470,,
423.6943,111.2270,1003.8402,,
424.6752,111.3850,1003.8332,,
425.6561,111.5451,1003.8260,,
426.6369,111.7072,1003.8186,,
427.6178,111.8711,1003.8110,,
428.5987,112.0366,1003.8032,,
429.5796,112.2036,1003.7953,,
430.5605,112.3719,1003.7872,,
431.5414,112.5414,1003.7791,,
432.5223,112.7118,1003.7707,,
433.5032,112.8830,1003.7623,,
434.4841,113.0548,1003.7538,,
435.4650,113.2270,1003.7452,,
436.4459,113.3995,1003.7366,,
437.4268,113.5721,1003.7278,,
438.4076,113.7445,1003.7191,,
439.3885,113.9167,1003.7102,,
440.3694,114.0884,1003.7014,,
441.3503,114.2595,1003.6926,,
442.3312,114.4298,1003.6837,,
443.3121,114.5992,1003.6749,,
444.2930,114.7673,1003.6661,,
445.2739,114.9342,1003.6573,,
446.2548,115.0995,1003.6486,,
447.2357,115.2632,1003.6400,,
448.2166,115.4251,1003.6314,,
449.1975,115.5849,1003.6229,,
450.1783,115.7426,1003.6145,,
451.1592,115.8980,1003.6062,,
452.1401,116.0508,1003.5981,,
453.1210,116.2011,1003.5901,,
454.1019,116.3485,1003.5822,,
455.0828,116.4930,1003.5745,,
456.0637,116.6344,1003.5670,,
457.0446,116.7726,1003.5596,,
458.0255,116.9074,1003.5524,,
459.0064,117.0387,1003.5455,,
459.9873,117.1663,1003.5387,,
460.9682,117.2901,1003.5322,,
461.9490,117.4100,1003.5259,,
462.9299,117.5259,1003.5198,,
463.9108,117.6377,1003.5140,,
464.8917,117.7451,1003.5084,,
465.8726,117.8482,1003.5032,,
466.8535,117.9469,1003.4982,,
467.8344,118.0409,1003.4935,,
468.8153,118.1302,1003.4890,,
469.7962,118.2148,1003.4849,,
470.7771,118.2945,1003.4811,,
471.7580,118.3693,1003.4776,,
472.7389,118.4391,1003.4745,,
473.7197,118.5038,1003.4717,,
474.7006,118.5633,1003.4692,,
475.6815,118.6176,1003.4670,,
476.6624,118.6666,1003.4652,,
477.6433,118.7104,1003.4638,,
478.6242,118.7487,1003.4627,,
479.6051,118.7817,1003.4620,,
480.5860,118.8092,1003.4616,,
481.5669,118.8312,1003.4616,,
482.5478,118.8477,1003.4620,,
483.5287,118.8588,1003.4628,,
484.5096,118.8643,1003.4640,,
485.4904,118.8643,1003.4655,,
486.4713,118.8588,1003.4674,,
487.4522,118.8477,1003.4697,,
488.4331,118.8312,1003.4724,,
489.4140,118.8092,1003.4755,,
490.3949,118.7817,1003.4789,,
491.3758,118.7487,1003.4828,,
492.3567,118.7104,1003.4870,,
493.3376,118.6666,1003.4916,,
494.3185,118.6176,1003.4966,,
495.2994,118.5633,1003.5020,,
496.2803,118.5038,1003.5078,,
497.2611,118.4391,1003.5139,,
498.2420,118.3693,1003.5204,,
499.2229,118.2945,1003.5273,,
500.2038,118.2148,1003.5346,,
501.1847,118.1302,1003.5422,,
502.1656,118.0409,1003.5501,,
503.1465,117.9469,1003.5585,,
504.1274,117.8482,1003.5671,,
505.1083,117.7451,1003.5762,,
506.0892,117.6377,1003.5855,,
507.0701,117.5259,1003.5952,,
508.0510,117.4100,1003.6052,,
509.0318,117.2901,1003.6155,,
510.0127,117.1663,1003.6262,,
510.9936,117.0387,1003.6371,,
511.9745,116.9074,1003.6483,,
512.9554,116.7726,1003.6598,,
513.9363,116.6344,1003.6716,,
514.9172,116.4930,1003.6837,,
515.8981,116.3485,1003.6960,,
516.8790,116.2011,1003.7086,,
517.8599,116.0508,1003.7214,,
518.8408,115.8980,1003.7344,,
519.8217,115.7426,1003.7477,,
520.8025,115.5849,1003.7612,,
521.7834,115.4251,1003.7749,,
522.7643,115.2632,1003.7887,,
523.7452,115.0995,1003.8028,,
524.7261,114.9342,1003.8170,,
525.7070,114.7673,1003.8313,,
526.6879,114.5992,1003.8459,,
527.6688,114.4298,1003.8605,,
528.6497,114.2595,1003.8753,,
529.6306,114.0884,1003.8901,,
530.6115,113.9167,1003.9051,,
531.5924,113.7445,1003.9202,,
532.5732,113.5721,1003.9353,,
533.5541,113.3995,1003.9505,,
534.5350,113.2270,1003.9658,,
535.5159,113.0548,1003.9810,,
536.4968,112.8830,1003.9963,,
537.4777,112.7118,1004.0117,,
538.4586,112.5414,1004.0270,,
539.4395,112.3719,1004.0423,,
540.4204,112.2036,1004.0576,,
541.4013,112.0366,1004.0728,,
542.3822,111.8711,1004.0880,,
543.3631,111.7072,1004.1031,,
544.3439,111.5451,1004.1182,,
545.3248,111.3850,1004.1332,,
546.3057,111.2270,1004.1480,,
547.2866,111.0713,1004.1628,,
548.2675,110.9181,1004.1774,,
549.2484,110.7676,1004.1919,,
550.2293,110.6198,1004.2063,,
551.2102,110.4749,1004.2205,,
552.1911,110.3331,1004.2345,,
553.1720,110.1945,1004.2484,,
554.1529,110.0593,1004.2621,,
555.1338,109.9276,1004.2755,,
556.1146,109.7995,1004.2888,,
557.0955,109.6752,1004.3018,,
558.0764,109.5547,1004.3146,,
559.0573,109.4383,1004.3272,,
560.0382,109.3261,1004.3395,,
561.0191,109.2180,1004.3516,,
562.0000,109.1144,1004.3634,,
562.9809,109.0152,1004.3749,,
563.9618,108.9206,1004.3861,,
564.9427,108.8307,1004.3970,,
565.9236,108.7455,1004.4076,,
566.9045,108.6652,1004.4180,,
567.8854,108.5897,1004.4280,,
568.8662,108.5194,1004.4376,,
569.8471,108.4540,1004.4470,,
570.8280,108.3939,1004.4560,,
571.8089,108.3389,1004.4646,,
572.7898,108.2892,1004.4730,,
573.7707,108.2448,1004.4809,,
574.7516,108.2058,1004.4885,,
575.7325,108.1722,1004.4958,,
576.7134,108.1440,1004.5026,,
577.6943,108.1213,1004.5091,,
578.6752,108.1040,1004.5153,,
579.6561,108.0923,1004.5210,,
580.6369,108.0861,1004.5264,,
581.6178,108.0854,1004.5314,,
582.5987,108.0902,1004.5360,,
583.5796,108.1006,1004.5402,,
584.5605,108.1164,1004.5440,,
585.5414,108.1378,1004.5475,,
586.5223,108.1646,1004.5505,,
587.5032,108.1969,1004.5532,,
588.4841,108.2346,1004.5555,,
589.4650,108.2776,1004.5574,,
590.4459,108.3260,1004.5589,,
591.4268,108.3796,1004.5601,,
592.4076,108.4385,1004.5608,,
593.3885,108.5025,1004.5612,,
594.3694,108.5717,1004.5612,,
595.3503,108.6458,1004.5609,,
596.3312,108.7249,1004.5601,,
597.3121,108.8089,1004.5590,,
598.2930,108.8977,1004.5576,,
599.2739,108.9911,1004.5558,,
600.2548,109.0892,1004.5536,,
601.2357,109.1917,1004.5511,,
602.2166,109.2987,1004.5483,,
603.1975,109.4099,1004.5451,,
604.1783,109.5252,1004.5416,,
605.1592,109.6447,1004.5378,,
606.1401,109.7680,1004.5337,,
607.1210,109.8952,1004.5293,,
608.1019,110.0260,1004.5245,,
609.0828,110.1604,1004.5195,,
610.0637,110.2981,1004.5142,,
611.0446,110.4391,1004.5087,,
612.0255,110.5833,1004.5029,,
613.0064,110.7303,1004.4968,,
613.9873,110.8802,1004.4905,,
614.9682,111.0328,1004.4840,,
615.9490,111.1879,1004.4772,,
616.9299,111.3453,1004.4702,,
617.9108,111.5049,1004.4630,,
618.8917,111.6665,1004.4557,,
619.8726,111.8299,1004.4481,,
620.8535,111.9951,1004.4404,,
621.8344,112.1617,1004.4325,,
622.8153,112.3298,1004.4245,,
623.7962,112.4989,1004.4164,,
624.7771,112.6691,1004.4081,,
625.7580,112.8401,1004.3997,,
626.7389,113.0118,1004.3912,,
627.7197,113.1839,1004.3826,,
628.7006,113.3564,1004.3740,,
629.6815,113.5289,1004.3653,,
630.6624,113.7014,1004.3565,,
631.6433,113.8737,1004.3477,,
632.6242,114.0456,1004.3389,,
633.6051,114.2168,1004.3300,,
634.5860,114.3874,1004.3212,,
635.5669,114.5569,1004.3123,,
636.5478,114.7254,1004.3035,,
637.5287,114.8926,1004.2948,,
638.5096,115.0583,1004.2860,,
639.4904,115.2224,1004.2774,,
640.4713,115.3848,1004.2688,,
641.4522,115.5451,1004.2603,,
642.4331,115.7034,1004.2519,,
643.4140,115.8593,1004.2436,,
644.3949,116.0129,1004.2354,,
645.3758,116.1638,1004.2273,,
646.3567,116.3119,1004.2194,,
647.3376,116.4572,1004.2117,,
648.3185,116.5994,1004.2041,,
649.2994,116.7384,1004.1967,,
650.2803,116.8740,1004.1894,,
651.2611,117.0062,1004.1824,,
652.2420,117.1347,1004.1756,,
653.2229,117.2595,1004.1690,,
654.2038,117.3804,1004.1627,,
655.1847,117.4973,1004.1565,,
656.1656,117.6101,1004.1507,,
657.1465,117.7187,1004.1451,,
658.1274,117.8229,1004.1397,,
659.1083,117.9226,1004.1346,,
660.0892,118.0178,1004.1299,,
661.0701,118.1083,1004.1254,,
662.0510,118.1941,1004.1212,,
663.0318,118.2751,1004.1173,,
664.0127,118.3511,1004.1137,,
664.9936,118.4221,1004.1105,,
665.9745,118.4881,1004.1076,,
666.9554,118.5489,1004.1050,,
667.9363,118.6045,1004.1028,,
668.9172,118.6549,1004.1009,,
669.8981,118.6999,1004.0994,,
670.8790,118.7396,1004.0982,,
671.8599,118.7739,1004.0974,,
672.8408,118.8028,1004.0969,,
673.8217,118.8262,1004.0969,,
674.8025,118.8441,1004.0972,,
675.7834,118.8565,1004.0978,,
676.7643,118.8634,1004.0989,,
677.7452,118.8648,1004.1003,,
678.7261,118.8607,1004.1021,,
679.7070,118.8510,1004.1043,,
680.6879,118.8358,1004.1069,,
681.6688,118.8152,1004.1099,,
682.6497,118.7890,1004.1133,,
683.6306,118.7575,1004.1170,,
684.6115,118.7204,1004.1212,,
685.5924,118.6781,1004.1257,,
686.5732,118.6304,1004.1306,,
687.5541,118.5774,1004.1359,,
688.5350,118.5191,1004.1415,,
689.5159,118.4557,1004.1476,,
690.4968,118.3872,1004.1540,,
691.4777,118.3137,1004.1608,,
692.4586,118.2352,1004.1680,,
693.4395,118.1518,1004.1755,,
694.4204,118.0637,1004.1834,,
695.4013,117.9708,1004.1916,,
696.3822,117.8733,1004.2002,,
697.3631,117.7713,1004.2091,,
698.3439,117.6649,1004.2184,,
699.3248,117.5543,1004.2280,,
700.3057,117.4394,1004.2379,,
701.2866,117.3205,1004.2482,,
702.2675,117.1976,1004.2587,,
703.2484,117.0709,1004.2696,,
704.2293,116.9405,1004.2807,,
705.2102,116.8066,1004.2922,,
706.1911,116.6693,1004.3039,,
707.1720,116.5287,1004.3159,,
708.1529,116.3849,1004.3282,,
709.1338,116.2382,1004.3407,,
710.1146,116.0886,1004.3534,,
711.0955,115.9364,1004.3664,,
712.0764,115.7817,1004.3796,,
713.0573,115.6245,1004.3930,,
714.0382,115.4652,1004.4067,,
715.0191,115.3038,1004.4205,,
716.0000,115.1406,1004.4345,,
716.9809,114.9757,1004.4487,,
717.9618,114.8092,1004.4630,,
718.9427,114.6413,1004.4775,,
719.9236,114.4723,1004.4921,,
720.9045,114.3022,1004.5068,,
721.8854,114.1313,1004.5217,,
722.8662,113.9597,1004.5366,,
723.8471,113.7876,1004.5517,,
724.8280,113.6152,1004.5668,,
725.8089,113.4426,1004.5820,,
726.7898,113.2701,1004.5972,,
727.7707,113.0978,1004.6125,,
728.7516,112.9259,1004.6278,,
729.7325,112.7545,1004.6431,,
730.7134,112.5839,1004.6584,,
731.6943,112.4142,1004.6737,,
732.6752,112.2456,1004.6890,,
733.6561,112.0782,1004.7042,,
734.6369,111.9123,1004.7195,,
735.6178,111.7480,1004.7346,,
736.5987,111.5854,1004.7497,,
737.5796,111.4248,1004.7647,,
738.5605,111.2663,1004.7796,,
739.5414,111.1100,1004.7944,,
740.5223,110.9562,1004.8090,,
741.5032,110.8049,1004.8236,,
742.4841,110.6564,1004.8380,,
743.4650,110.5108,1004.8522,,
744.4459,110.3682,1004.8663,,
745.4268,110.2288,1004.8802,,
746.4076,110.0928,1004.8939,,
747.3885,109.9601,1004.9074,,
748.3694,109.8311,1004.9208,,
749.3503,109.7059,1004.9339,,
750.3312,109.5845,1004.9467,,
751.3121,109.4670,1004.9593,,
752.2930,109.3537,1004.9717,,
753.2739,109.2446,1004.9838,,
754.2548,109.1399,1004.9957,,
755.2357,109.0396,1005.0073,,
756.2166,108.9438,1005.0186,,
757.1975,108.8527,1005.0296,,
758.1783,108.7663,1005.0403,,
759.1592,108.6848,1005.0507,,
760.1401,108.6081,1005.0607,,
761.1210,108.5365,1005.0705,,
762.1019,108.4699,1005.0799,,
763.0828,108.4084,1005.0890,,
764.0637,108.3521,1005.0978,,
765.0446,108.3011,1005.1062,,
766.0255,108.2554,1005.1142,,
767.0064,108.2150,1005.1219,,
767.9873,108.1801,1005.1292,,
768.9682,108.1505,1005.1362,,
769.9490,108.1264,1005.1428,,
770.9299,108.1078,1005.1490,,
771.9108,108.0947,1005.1549,,
772.8917,108.0871,1005.1603,,
773.8726,108.0850,1005.1654,,
774.8535,108.0885,1005.1701,,
775.8344,108.0975,1005.1744,,
776.8153,108.1120,1005.1784,,
777.7962,108.1319,1005.1819,,
778.7771,108.1574,1005.1851,,
779.7580,108.1883,1005.1878,,
780.7389,108.2246,1005.1902,,
781.7197,108.2663,1005.1922,,
782.7006,108.3134,1005.1938,,
783.6815,108.3657,1005.1951,,
784.6624,108.4233,1005.1959,,
785.6433,108.4861,1005.1964,,
786.6242,108.5539,1005.1965,,
787.6051,108.6268,1005.1962,,
788.5860,108.7047,1005.1956,,
789.5669,108.7875,1005.1946,,
790.5478,108.8750,1005.1932,,
791.5287,108.9673,1005.1915,,
792.5096,109.0642,1005.1894,,
793.4904,109.1657,1005.1870,,
794.4713,109.2715,1005.1843,,
795.4522,109.3817,1005.1812,,
796.4331,109.4960,1005.1778,,
797.4140,109.6144,1005.1740,,
798.3949,109.7368,1005.1700,,
799.3758,109.8630,1005.1656,,
800.3567,109.9930,1005.1610,,
801.3376,110.1264,1005.1561,,
802.3185,110.2634,1005.1508,,
803.2994,110.4036,1005.1454,,
804.2803,110.5469,1005.1396,,
805.2611,110.6933,1005.1336,,
806.2420,110.8425,1005.1274,,
807.2229,110.9944,1005.1209,,
808.2038,111.1489,1005.1142,,
809.1847,111.3057,1005.1072,,
810.1656,111.4648,1005.1001,,
811.1465,111.6259,1005.0928,,
812.1274,111.7889,1005.0853,,
813.1083,111.9536,1005.0776,,
814.0892,112.1199,1005.0698,,
815.0701,112.2876,1005.0618,,
816.0510,112.4565,1005.0537,,
817.0318,112.6265,1005.0454,,
818.0127,112.7973,1005.0371,,
818.9936,112.9688,1005.0286,,
819.9745,113.1409,1005.0200,,
820.9554,113.3132,1005.0114,,
821.9363,113.4858,1005.0027,,
822.9172,113.6583,1004.9939,,
823.8981,113.8307,1004.9852,,
824.8790,114.0026,1004.9763,,
825.8599,114.1741,1004.9675,,
826.8408,114.3448,1004.9586,,
827.8217,114.5146,1004.9498,,
828.8025,114.6834,1004.9410,,
829.7834,114.8509,1004.9322,,
830.7643,115.0170,1004.9235,,
831.7452,115.1816,1004.9148,,
832.7261,115.3444,1004.9062,,
833.7070,115.5052,1004.8976,,
834.6879,115.6640,1004.8892,,
835.6688,115.8206,1004.8809,,
836.6497,115.9747,1004.8727,,
837.6306,116.1263,1004.8646,,
838.6115,116.2752,1004.8566,,
839.5924,116.4211,1004.8488,,
840.5732,116.5641,1004.8412,,
841.5541,116.7039,1004.8338,,
842.5350,116.8404,1004.8265,,
843.5159,116.9735,1004.8194,,
844.4968,117.1029,1004.8125,,
845.4777,117.2287,1004.8059,,
846.4586,117.3506,1004.7995,,
847.4395,117.4685,1004.7933,,
848.4204,117.5823,1004.7874,,
849.4013,117.6920,1004.7817,,
850.3822,117.7973,1004.7763,,
851.3631,117.8981,1004.7711,,
852.3439,117.9945,1004.7663,,
853.3248,118.0862,1004.7617,,
854.3057,118.1731,1004.7574,,
855.2866,118.2553,1004.7535,,
856.2675,118.3326,1004.7498,,
857.2484,118.4048,1004.7465,,
858.2293,118.4721,1004.7435,,
859.2102,118.5342,1004.7409,,
860.1911,118.5911,1004.7386,,
861.1720,118.6428,1004.7366,,
862.1529,118.6892,1004.7350,,
863.1338,118.7302,1004.7337,,
864.1146,118.7659,1004.7328,,
865.0955,118.7961,1004.7323,,
866.0764,118.8209,1004.7321,,
867.0573,118.8402,1004.7323,,
868.0382,118.8540,1004.7329,,
869.0191,118.8622,1004.7338,,
100.0000,121.5600,1002.6371,,
100.9809,121.5568,1002.6392,,
101.9618,121.5474,1002.6417,,
102.9427,121.5316,1002.6444,,
103.9236,121.5096,1002.6474,,
104.9045,121.4812,1002.6506,,
105.8854,121.4467,1002.6542,,
106.8662,121.4059,1002.6580,,
107.8471,121.3590,1002.6620,,
108.8280,121.3060,1002.6664,,
109.8089,121.2470,1002.6710,,
110.7898,121.1819,1002.6759,,
111.7707,121.1109,1002.6810,,
112.7516,121.0341,1002.6865,,
113.7325,120.9515,1002.6921,,
114.7134,120.8632,1002.6981,,
115.6943,120.7693,1002.7043,,
116.6752,120.6699,1002.7107,,
117.6561,120.5651,1002.7174,,
118.6369,120.4550,1002.7244,,
119.6178,120.3397,1002.7316,,
120.5987,120.2194,1002.7390,,
121.5796,120.0941,1002.7467,,
122.5605,119.9640,1002.7546,,
123.5414,119.8292,1002.7627,,
124.5223,119.6899,1002.7711,,
125.5032,119.5462,1002.7796,,
126.4841,119.3983,1002.7884,,
127.4650,119.2462,1002.7974,,
128.4459,119.0902,1002.8066,,
129.4268,118.9304,1002.8159,,
130.4076,118.7670,1002.8255,,
131.3885,118.6002,1002.8352,,
132.3694,118.4301,1002.8452,,
133.3503,118.2568,1002.8552,,
134.3312,118.0807,1002.8655,,
135.3121,117.9017,1002.8759,,
136.2930,117.7203,1002.8864,,
137.2739,117.5364,1002.8971,,
138.2548,117.3504,1002.9079,,
139.2357,117.1623,1002.9188,,
140.2166,116.9725,1002.9298,,
141.1975,116.7810,1002.9410,,
142.1783,116.5882,1002.9522,,
143.1592,116.3941,1002.9636,,
144.1401,116.1989,1002.9750,,
145.1210,116.0030,1002.9865,,
146.1019,115.8065,1002.9980,,
147.0828,115.6095,1003.0096,,
148.0637,115.4123,1003.0213,,
149.0446,115.2151,1003.0330,,
150.0255,115.0181,1003.0447,,
151.0064,114.8215,1003.0565,,
151.9873,114.6255,1003.0682,,
152.9682,114.4303,1003.0800,,
153.9490,114.2360,1003.0917,,
154.9299,114.0430,1003.1035,,
155.9108,113.8514,1003.1152,,
156.8917,113.6613,1003.1269,,
157.8726,113.4730,1003.1386,,
158.8535,113.2867,1003.1502,,
159.8344,113.1026,1003.1617,,
160.8153,112.9208,1003.1732,,
161.7962,112.7416,1003.1846,,
162.7771,112.5650,1003.1960,,
163.7580,112.3914,1003.2072,,
164.7389,112.2209,1003.2183,,
165.7197,112.0536,1003.2294,,
166.7006,111.8898,1003.2403,,
167.6815,111.7296,1003.2511,,
168.6624,111.5731,1003.2618,,
169.6433,111.4205,1003.2723,,
170.6242,111.2721,1003.2827,,
171.6051,111.1278,1003.2929,,
172.5860,110.9879,1003.3030,,
173.5669,110.8526,1003.3129,,
174.5478,110.7219,1003.3226,,
175.5287,110.5960,1003.3322,,
176.5096,110.4751,1003.3416,,
177.4904,110.3591,1003.3507,,
178.4713,110.2484,1003.3597,,
179.4522,110.1429,1003.3685,,
180.4331,110.0428,1003.3770,,
181.4140,109.9482,1003.3854,,
182.3949,109.8592,1003.3935,,
183.3758,109.7759,1003.4014,,
184.3567,109.6983,1003.4091,,
185.3376,109.6266,1003.4165,,
186.3185,109.5608,1003.4237,,
187.2994,109.5010,1003.4306,,
188.2803,109.4472,1003.4373,,
189.2611,109.3996,1003.4438,,
190.2420,109.3581,1003.4500,,
191.2229,109.3227,1003.4559,,
192.2038,109.2936,1003.4616,,
193.1847,109.2708,1003.4670,,
194.1656,109.2543,1003.4721,,
195.1465,109.2440,1003.4770,,
196.1274,109.2400,1003.4816,,
197.1083,109.2424,1003.4859,,
198.0892,109.2511,1003.4900,,
199.0701,109.2661,1003.4938,,
200.0510,109.2873,1003.4973,,
201.0318,109.3149,1003.5006,,
202.0127,109.3486,1003.5036,,
202.9936,109.3886,1003.5063,,
203.9745,109.4348,1003.5087,,
204.9554,109.4870,1003.5109,,
205.9363,109.5453,1003.5127,,
206.9172,109.6096,1003.5144,,
207.8981,109.6799,1003.5157,,
208.8790,109.7560,1003.5168,,
209.8599,109.8379,1003.5176,,
210.8408,109.9255,1003.5182,,
211.8217,110.0187,1003.5185,,
212.8025,110.1174,1003.5186,,
213.7834,110.2215,1003.5184,,
214.7643,110.3310,1003.5179,,
215.7452,110.4456,1003.5172,,
216.7261,110.5653,1003.5163,,
217.7070,110.6900,1003.5151,,
218.6879,110.8195,1003.5137,,
219.6688,110.9537,1003.5121,,
220.6497,111.0924,1003.5102,,
221.6306,111.2356,1003.5082,,
222.6115,111.3830,1003.5059,,
223.5924,111.5346,1003.5034,,
224.5732,111.6901,1003.5007,,
225.5541,111.8494,1003.4979,,
226.5350,112.0124,1003.4948,,
227.5159,112.1788,1003.4916,,
228.4968,112.3485,1003.4881,,
229.4777,112.5214,1003.4846,,
230.4586,112.6972,1003.4808,,
231.4395,112.8757,1003.4769,,
232.4204,113.0569,1003.4729,,
233.4013,113.2405,1003.4687,,
234.3822,113.4263,1003.4644,,
235.3631,113.6141,1003.4599,,
236.3439,113.8037,1003.4554,,
237.3248,113.9950,1003.4507,,
238.3057,114.1877,1003.4460,,
239.2866,114.3816,1003.4411,,
240.2675,114.5766,1003.4362,,
241.2484,114.7725,1003.4312,,
242.2293,114.9689,1003.4261,,
243.2102,115.1659,1003.4210,,
244.1911,115.3630,1003.4158,,
245.1720,115.5602,1003.4106,,
246.1529,115.7573,1003.4053,,
247.1338,115.9539,1003.4001,,
248.1146,116.1500,1003.3948,,
249.0955,116.3454,1003.3895,,
250.0764,116.5397,1003.3842,,
251.0573,116.7329,1003.3789,,
252.0382,116.9248,1003.3737,,
253.0191,117.1150,1003.3684,,
254.0000,117.3035,1003.3633,,
254.9809,117.4901,1003.3581,,
255.9618,117.6745,1003.3530,,
256.9427,117.8566,1003.3480,,
257.9236,118.0362,1003.3431,,
258.9045,118.2130,1003.3382,,
259.8854,118.3870,1003.3334,,
260.8662,118.5579,1003.3287,,
261.8471,118.7256,1003.3242,,
262.8280,118.8899,1003.3197,,
263.8089,119.0506,1003.3154,,
264.7898,119.2076,1003.3111,,
265.7707,119.3606,1003.3071,,
266.7516,119.5096,1003.3031,,
267.7325,119.6544,1003.2994,,
268.7134,119.7948,1003.2957,,
269.6943,119.9307,1003.2923,,
270.6752,120.0620,1003.2890,,
271.6561,120.1885,1003.2859,,
272.6369,120.3101,1003.2830,,
273.6178,120.4267,1003.2803,,
274.5987,120.5381,1003.2777,,
275.5796,120.6442,1003.2754,,
276.5605,120.7450,1003.2733,,
277.5414,120.8402,1003.2714,,
278.5223,120.9300,1003.2697,,
279.5032,121.0140,1003.2683,,
280.4841,121.0923,1003.2671,,
281.4650,121.1647,1003.2661,,
282.4459,121.2313,1003.2653,,
283.4268,121.2918,1003.2648,,
284.4076,121.3464,1003.2646,,
285.3885,121.3948,1003.2646,,
286.3694,121.4371,1003.2648,,
287.3503,121.4732,1003.2653,,
288.3312,121.5031,1003.2661,,
289.3121,121.5267,1003.2671,,
290.2930,121.5440,1003.2684,,
291.2739,121.5551,1003.2700,,
292.2548,121.5598,1003.2718,,
293.2357,121.5582,1003.2739,,
294.2166,121.5503,1003.2763,,
295.1975,121.5361,1003.2789,,
296.1783,121.5157,1003.2818,,
297.1592,121.4889,1003.2850,,
298.1401,121.4559,1003.2885,,
299.1210,121.4167,1003.2922,,
300.1019,121.3713,1003.2962,,
301.0828,121.3199,1003.3005,,
302.0637,121.2623,1003.3051,,
303.0446,121.1987,1003.3099,,
304.0255,121.1292,1003.3150,,
305.0064,121.0539,1003.3203,,
305.9873,120.9727,1003.3259,,
306.9682,120.8858,1003.3318,,
307.9490,120.7933,1003.3380,,
308.9299,120.6953,1003.3443,,
309.9108,120.5918,1003.3510,,
310.8917,120.4830,1003.3579,,
311.8726,120.3690,1003.3650,,
312.8535,120.2499,1003.3724,,
313.8344,120.1259,1003.3800,,
314.8153,119.9970,1003.3879,,
315.7962,119.8634,1003.3959,,
316.7771,119.7252,1003.4042,,
317.7580,119.5825,1003.4127,,
318.7389,119.4356,1003.4215,,
319.7197,119.2846,1003.4304,,
320.7006,119.1296,1003.4395,,
321.6815,118.9707,1003.4488,,
322.6624,118.8082,1003.4584,,
323.6433,118.6422,1003.4680,,
324.6242,118.4729,1003.4779,,
325.6051,118.3004,1003.4880,,
326.5860,118.1250,1003.4982,,
327.5669,117.9467,1003.5085,,
328.5478,117.7659,1003.5190,,
329.5287,117.5826,1003.5296,,
330.5096,117.3971,1003.5404,,
331.4904,117.2095,1003.5513,,
332.4713,117.0201,1003.5623,,
333.4522,116.8290,1003.5734,,
334.4331,116.6365,1003.5847,,
335.4140,116.4427,1003.5960,,
336.3949,116.2478,1003.6074,,
337.3758,116.0521,1003.6188,,
338.3567,115.8557,1003.6304,,
339.3376,115.6588,1003.6420,,
340.3185,115.4616,1003.6536,,
341.2994,115.2644,1003.6653,,
342.2803,115.0674,1003.6770,,
343.2611,114.8706,1003.6888,,
344.2420,114.6744,1003.7005,,
345.2229,114.4790,1003.7123,,
346.2038,114.2845,1003.7241,,
347.1847,114.0911,1003.7358,,
348.1656,113.8991,1003.7475,,
